tradingsymbol,amc,name,purchase_allowed,redemption_allowed,minimum_purchase_amount,purchase_amount_multiplier,minimum_additional_purchase_amount,minimum_redemption_quantity,redemption_quantity_multiplier,dividend_type,scheme_type,plan,settlement_type,last_price,last_price_date
INF204K01KN0,NipponIndiaMutualFund_MF,Nippon India Gold Savings Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Fund of Funds,regular,T2,29.896,2024-12-13
INF204K01KO8,NipponIndiaMutualFund_MF,Nippon India Gold Savings Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Fund of Funds,regular,T2,29.896,2024-12-13
INF204K01L14,NipponIndiaMutualFund_MF,Nippon India Index BSE Sensex - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Index Funds,direct,T2,34.9759,2024-12-13
INF204K01L30,NipponIndiaMutualFund_MF,Nippon India ELSS Tax Saver Fund - Direct Plan,1,1,500.0,500.0,500.0,0.001,0.001,idcw-payout,Equity,direct,T2,51.1106,2024-12-13
INF204K01L55,NipponIndiaMutualFund_MF,Nippon India ELSS Tax Saver Fund - Direct Plan,1,1,500.0,500.0,500.0,0.001,0.001,growth,Equity,direct,T2,141.2593,2024-12-13
INF204K01OO0,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,1011.5598,2024-12-13
INF204K01OP7,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund - Retail Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,1011.7279,2024-12-13
INF204K01OQ5,NipponIndiaMutualFund_MF,Nippon India Floating Rate Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,10.3212,2024-12-13
INF204K01UC2,NipponIndiaMutualFund_MF,Nippon India Ultra Short Duration Fund,0,1,10000.0,1.0,10000.0,0.001,0.001,idcw-reinvest,Debt,regular,T1,1114.15,2024-12-13
INF204K01UE8,NipponIndiaMutualFund_MF,Nippon India Ultra Short Duration Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Debt,regular,T1,3873.0477,2024-12-13
INF204K01UF5,NipponIndiaMutualFund_MF,Nippon India Ultra Short Duration Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Debt,regular,T1,1019.712,2024-12-13
INF204K01UG3,NipponIndiaMutualFund_MF,Nippon India Ultra Short Duration Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-reinvest,Debt,regular,T1,1019.712,2024-12-13
INF204K01UH1,NipponIndiaMutualFund_MF,Nippon India Ultra Short Duration Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Debt,regular,T1,1026.6376,2024-12-13
INF204K01UL3,NipponIndiaMutualFund_MF,Nippon India Liquid Fund - Retail Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,5452.6675,2024-12-14
INF204K01UM1,NipponIndiaMutualFund_MF,Nippon India Liquid Fund,0,1,10000.0,1.0,10000.0,0.001,0.001,idcw-reinvest,Debt,regular,T1,1529.0268,2024-12-14
INF204K01UN9,NipponIndiaMutualFund_MF,Nippon India Liquid Fund,0,1,1000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,6137.6079,2024-12-14
INF204K01UO7,NipponIndiaMutualFund_MF,Nippon India Liquid Fund,0,1,1000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,1589.2476,2024-12-14
INF204K01UQ2,NipponIndiaMutualFund_MF,Nippon India Liquid Fund,0,1,1000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,1018.9076,2024-12-14
INF204K01UT6,NipponIndiaMutualFund_MF,Nippon India Liquid Fund - Retail Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,1330.5684,2024-12-14
INF204K01UV2,NipponIndiaMutualFund_MF,Nippon India Liquid Fund - Retail Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,1231.7702,2024-12-14
INF204K01UY6,NipponIndiaMutualFund_MF,Nippon India Money Market Fund,0,1,500.0,1.0,500.0,0.001,0.001,idcw-reinvest,Debt,regular,T1,1004.4272,2024-12-13
INF204K01UZ3,NipponIndiaMutualFund_MF,Nippon India Money Market Fund,0,1,500.0,1.0,500.0,0.001,0.001,idcw-reinvest,Debt,regular,T1,1004.8498,2024-12-13
INF204K01VA4,NipponIndiaMutualFund_MF,Nippon India Money Market Fund,0,1,500.0,1.0,500.0,0.001,0.001,growth,Debt,regular,T1,3976.4273,2024-12-13
INF204K01VB2,NipponIndiaMutualFund_MF,Nippon India Money Market Fund,0,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Debt,regular,T1,1021.3147,2024-12-13
INF204K01VD8,NipponIndiaMutualFund_MF,Nippon India Money Market Fund,0,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Debt,regular,T1,1026.1325,2024-12-13
INF204K01XB8,NipponIndiaMutualFund_MF,Nippon India Dynamic Bond Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,10.4488,2024-12-13
INF204K01XD4,NipponIndiaMutualFund_MF,Nippon India Multi Cap Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Equity,direct,T2,98.847,2024-12-13
INF204K01XF9,NipponIndiaMutualFund_MF,Nippon India Multi Cap Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Equity,direct,T2,327.0092,2024-12-13
INF204K01XG7,NipponIndiaMutualFund_MF,Nippon India Large Cap Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Equity,direct,T2,43.7753,2024-12-13
INF204K01XI3,NipponIndiaMutualFund_MF,Nippon India Large Cap Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Equity,direct,T2,99.7847,2024-12-13
INF204K01XM5,NipponIndiaMutualFund_MF,Nippon India Banking & Financial Services Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,direct,T2,107.825,2024-12-13
INF204K01XO1,NipponIndiaMutualFund_MF,Nippon India Banking & Financial Services Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T2,641.6982,2024-12-13
INF204K01XP8,NipponIndiaMutualFund_MF,Nippon India Gilt Securities Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,41.268,2024-12-13
INF204K01XQ6,NipponIndiaMutualFund_MF,Nippon India Gilt Securities Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,11.7559,2024-12-13
INF204K01XS2,NipponIndiaMutualFund_MF,Nippon India Income Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,95.9957,2024-12-13
INF204K01XZ7,NipponIndiaMutualFund_MF,Nippon India Arbitrage Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Hybrid,direct,T2,27.5701,2024-12-13
INF204K01YA8,NipponIndiaMutualFund_MF,Nippon India Arbitrage Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Hybrid,direct,T2,16.9748,2024-12-13
INF204K01YC4,NipponIndiaMutualFund_MF,Nippon India Gold Savings Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Fund of Funds,direct,T2,31.216,2024-12-13
INF204K01YD2,NipponIndiaMutualFund_MF,Nippon India Gold Savings Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Fund of Funds,direct,T2,31.216,2024-12-13
INF204K01YH3,NipponIndiaMutualFund_MF,Nippon India Ultra Short Duration Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Debt,direct,T1,4254.0,2024-12-13
INF204K01YI1,NipponIndiaMutualFund_MF,Nippon India Ultra Short Duration Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Debt,direct,T1,1029.6472,2024-12-13
INF204K01YK7,NipponIndiaMutualFund_MF,Nippon India Ultra Short Duration Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Debt,direct,T1,1034.7457,2024-12-13
INF204K01YN1,NipponIndiaMutualFund_MF,Nippon India Income Fund - Direct Plan,1,1,25000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,11.5143,2024-12-13
INF204K01YP6,NipponIndiaMutualFund_MF,Nippon India Income Fund - Direct Plan,1,1,10000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,13.935,2024-12-13
INF204K01YR2,NipponIndiaMutualFund_MF,Nippon India Income Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,13.4495,2024-12-13
INF204K01YT8,NipponIndiaMutualFund_MF,Nippon India Income Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,14.8293,2024-12-13
INF204K01YV4,NipponIndiaMutualFund_MF,Nippon India Hybrid Bond Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Hybrid,direct,T2,60.4808,2024-12-13
INF204K01YW2,NipponIndiaMutualFund_MF,Nippon India Hybrid Bond Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Hybrid,direct,T2,11.7512,2024-12-13
INF204K01YY8,NipponIndiaMutualFund_MF,Nippon India Hybrid Bond Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Hybrid,direct,T2,12.8445,2024-12-13
INF204K01ZH0,NipponIndiaMutualFund_MF,Nippon India Liquid Fund - Direct Plan,1,1,1000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,6211.9629,2024-12-14
INF204K01ZI8,NipponIndiaMutualFund_MF,Nippon India Liquid Fund - Direct Plan,1,1,1000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,1592.66,2024-12-14
INF204K01ZK4,NipponIndiaMutualFund_MF,Nippon India Liquid Fund - Direct Plan,1,1,1000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,1020.6353,2024-12-14
INF204K01ZP3,NipponIndiaMutualFund_MF,Nippon India Money Market Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Debt,direct,T1,4024.3377,2024-12-13
INF204K01ZQ1,NipponIndiaMutualFund_MF,Nippon India Money Market Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Debt,direct,T1,1021.5373,2024-12-13
INF204K01ZS7,NipponIndiaMutualFund_MF,Nippon India Money Market Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Debt,direct,T1,1026.3671,2024-12-13
INF204K01ZU3,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund - Direct Plan,1,1,500.0,1.0,100.0,0.001,0.001,growth,Debt,direct,T1,3794.6162,2024-12-13
INF204K01ZX7,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund - Direct Plan,1,1,500.0,1.0,100.0,0.001,0.001,idcw-payout,Debt,direct,T1,1039.4317,2024-12-13
INF204K01ZZ2,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund - Direct Plan,1,1,500.0,1.0,100.0,0.001,0.001,idcw-payout,Debt,direct,T1,1031.294,2024-12-13
INF204KA12G2,NipponIndiaMutualFund_MF,Nippon India US Equity Opportunities Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Equity,regular,T5,34.8043,2024-12-13
INF204KA13G0,NipponIndiaMutualFund_MF,Nippon India US Equity Opportunities Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Equity,regular,T5,34.8043,2024-12-13
INF204KA14G8,NipponIndiaMutualFund_MF,Nippon India US Equity Opportunities Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-reinvest,Equity,regular,T5,34.8043,2024-12-13
INF204KA15G5,NipponIndiaMutualFund_MF,Nippon India US Equity Opportunities Fund - Direct Plan,0,1,100.0,1.0,100.0,0.001,0.001,growth,Equity,direct,T5,38.5764,2024-12-13
INF204KA16G3,NipponIndiaMutualFund_MF,Nippon India US Equity Opportunities Fund - Direct Plan,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Equity,direct,T5,38.5764,2024-12-13
INF204KA1B64,NipponIndiaMutualFund_MF,Nippon India Retirement Fund - Wealth Creation Scheme,0,1,500.0,500.0,500.0,0.001,0.001,growth,Solution Oriented,regular,T2,29.9885,2024-12-13
INF204KA1B72,NipponIndiaMutualFund_MF,Nippon India Retirement Fund - Wealth Creation Scheme - Direct Plan,1,1,500.0,500.0,500.0,0.001,0.001,growth,Solution Oriented,direct,T2,33.595,2024-12-13
INF204KA1B80,NipponIndiaMutualFund_MF,Nippon India Retirement Fund - Wealth Creation Scheme,0,1,500.0,500.0,500.0,0.001,0.001,growth,Solution Oriented,regular,T2,29.9885,2024-12-13
INF204KA1B98,NipponIndiaMutualFund_MF,Nippon India Retirement Fund - Wealth Creation Scheme - Direct Plan,0,1,500.0,500.0,500.0,0.001,0.001,growth,Solution Oriented,direct,T2,33.595,2024-12-13
INF204KA1C06,NipponIndiaMutualFund_MF,Nippon India Retirement Fund - Wealth Creation Scheme,0,1,500.0,500.0,500.0,0.001,0.001,idcw-payout,Solution Oriented,regular,T2,23.4548,2024-12-13
INF204KA1C14,NipponIndiaMutualFund_MF,Nippon India Retirement Fund - Wealth Creation Scheme - Direct Plan,1,1,500.0,500.0,500.0,0.001,0.001,idcw-payout,Solution Oriented,direct,T2,26.8696,2024-12-13
INF204KA1C22,NipponIndiaMutualFund_MF,Nippon India Retirement Fund - Income Generation Scheme,0,1,500.0,500.0,500.0,0.001,0.001,growth,Solution Oriented,regular,T2,19.8598,2024-12-13
INF204KA1C30,NipponIndiaMutualFund_MF,Nippon India Retirement Fund - Income Generation Scheme - Direct Plan,1,1,500.0,500.0,500.0,0.001,0.001,growth,Solution Oriented,direct,T2,22.4604,2024-12-13
INF204KA1C48,NipponIndiaMutualFund_MF,Nippon India Retirement Fund - Income Generation Scheme,0,1,500.0,500.0,500.0,0.001,0.001,growth,Solution Oriented,regular,T2,19.8598,2024-12-13
INF204KA1C55,NipponIndiaMutualFund_MF,Nippon India Retirement Fund - Income Generation Scheme - Direct Plan,0,1,500.0,500.0,500.0,0.001,0.001,growth,Solution Oriented,direct,T2,22.4604,2024-12-13
INF204KA1C63,NipponIndiaMutualFund_MF,Nippon India Retirement Fund - Income Generation Scheme,0,1,500.0,500.0,500.0,0.001,0.001,idcw-payout,Solution Oriented,regular,T2,19.8624,2024-12-13
INF204KA1C71,NipponIndiaMutualFund_MF,Nippon India Retirement Fund - Income Generation Scheme - Direct Plan,1,1,500.0,500.0,500.0,0.001,0.001,idcw-payout,Solution Oriented,direct,T2,22.4604,2024-12-13
INF204KA1DS2,NipponIndiaMutualFund_MF,Nippon India Floating Rate Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,19.4627,2024-12-13
INF204KA1DU8,NipponIndiaMutualFund_MF,Nippon India Floating Rate Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,20.2023,2024-12-13
INF204KA1E04,NipponIndiaMutualFund_MF,Nippon India ELSS Tax Saver Fund,0,1,500.0,500.0,500.0,0.001,0.001,idcw-payout,Equity,regular,T2,23.4876,2024-12-13
INF204KA1E12,NipponIndiaMutualFund_MF,Nippon India ELSS Tax Saver Fund - Direct Plan,1,1,500.0,500.0,500.0,0.001,0.001,idcw-payout,Equity,direct,T2,25.2692,2024-12-13
INF204KA1EI1,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund,0,1,500.0,1.0,100.0,0.001,0.001,idcw-payout,Debt,regular,T1,1908.1222,2024-12-13
INF204KA1EJ9,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund,0,1,500.0,1.0,100.0,0.001,0.001,idcw-reinvest,Debt,regular,T1,1908.1222,2024-12-13
INF204KA1EK7,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund - Direct Plan,1,1,500.0,1.0,100.0,0.001,0.001,idcw-payout,Debt,direct,T1,2006.9403,2024-12-13
INF204KA1EM3,NipponIndiaMutualFund_MF,Nippon India Corporate Bond Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,18.3214,2024-12-13
INF204KA1EO9,NipponIndiaMutualFund_MF,Nippon India Corporate Bond Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,18.9767,2024-12-13
INF204KA1EQ4,NipponIndiaMutualFund_MF,Nippon India Short Term Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Debt,regular,T1,20.4647,2024-12-13
INF204KA1ES0,NipponIndiaMutualFund_MF,Nippon India Short Term Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Debt,direct,T1,22.1473,2024-12-13
INF204KA1MT1,NipponIndiaMutualFund_MF,Nippon India Arbitrage Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Hybrid,regular,T2,13.3501,2024-12-13
INF204KA1MV7,NipponIndiaMutualFund_MF,Nippon India Arbitrage Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Hybrid,direct,T2,14.4302,2024-12-13
INF204KA1PZ1,NipponIndiaMutualFund_MF,Nippon India Strategic Debt Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,14.7675,2024-12-13
INF204KA1QB0,NipponIndiaMutualFund_MF,Nippon India Strategic Debt Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,12.6368,2024-12-13
INF204KA1QC8,NipponIndiaMutualFund_MF,Nippon India Strategic Debt Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,10.8924,2024-12-13
INF204KA1QE4,NipponIndiaMutualFund_MF,Nippon India Strategic Debt Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Debt,regular,T1,10.8924,2024-12-13
INF204KA1QF1,NipponIndiaMutualFund_MF,Nippon India Strategic Debt Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,15.9431,2024-12-13
INF204KA1QG9,NipponIndiaMutualFund_MF,Nippon India Strategic Debt Fund - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,15.9468,2024-12-13
INF204KA1QH7,NipponIndiaMutualFund_MF,Nippon India Strategic Debt Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,13.4475,2024-12-13
INF204KA1QI5,NipponIndiaMutualFund_MF,Nippon India Strategic Debt Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,11.3523,2024-12-13
INF204KA1SH3,NipponIndiaMutualFund_MF,Nippon India Japan Equity Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T5,19.0604,2024-12-13
INF204KA1SI1,NipponIndiaMutualFund_MF,Nippon India Japan Equity Fund - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T5,21.1296,2024-12-13
INF204KA1SJ9,NipponIndiaMutualFund_MF,Nippon India Japan Equity Fund,0,0,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T5,19.0604,2024-12-13
INF204KA1SK7,NipponIndiaMutualFund_MF,Nippon India Japan Equity Fund - Direct Plan,0,0,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T5,21.1296,2024-12-13
INF204KA1SL5,NipponIndiaMutualFund_MF,Nippon India Japan Equity Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T5,19.0604,2024-12-13
INF204KA1SM3,NipponIndiaMutualFund_MF,Nippon India Japan Equity Fund - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,direct,T5,21.1296,2024-12-13
INF204KA1SN1,NipponIndiaMutualFund_MF,Nippon India Japan Equity Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Equity,regular,T5,19.0604,2024-12-13
INF204KA1T56,NipponIndiaMutualFund_MF,Nippon India Banking & PSU Debt Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,19.813,2024-12-13
INF204KA1T72,NipponIndiaMutualFund_MF,Nippon India Banking & PSU Debt Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,19.813,2024-12-13
INF204KA1T98,NipponIndiaMutualFund_MF,Nippon India Banking & PSU Debt Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,10.883,2024-12-13
INF204KA1U12,NipponIndiaMutualFund_MF,Nippon India Banking & PSU Debt Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,10.3238,2024-12-13
INF204KA1U38,NipponIndiaMutualFund_MF,Nippon India Banking & PSU Debt Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,10.6982,2024-12-13
INF204KA1U53,NipponIndiaMutualFund_MF,Nippon India Banking & PSU Debt Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,20.518,2024-12-13
INF204KA1U61,NipponIndiaMutualFund_MF,Nippon India Banking & PSU Debt Fund - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,20.5186,2024-12-13
INF204KA1U79,NipponIndiaMutualFund_MF,Nippon India Banking & PSU Debt Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,20.518,2024-12-13
INF204KA1U95,NipponIndiaMutualFund_MF,Nippon India Banking & PSU Debt Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,10.947,2024-12-13
INF204KA1V11,NipponIndiaMutualFund_MF,Nippon India Banking & PSU Debt Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,10.3232,2024-12-13
INF204KA1V37,NipponIndiaMutualFund_MF,Nippon India Banking & PSU Debt Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,10.7671,2024-12-13
INF204KA1V94,NipponIndiaMutualFund_MF,Nippon India Equity Savings Fund,0,1,5000.0,1.0,1000.0,100.0,0.001,growth,Hybrid,regular,T1,15.6107,2024-12-13
INF204KA1W02,NipponIndiaMutualFund_MF,Nippon India Equity Savings Fund,0,1,5000.0,1.0,1000.0,100.0,0.001,growth,Hybrid,regular,T1,15.6107,2024-12-13
INF204KA1W10,NipponIndiaMutualFund_MF,Nippon India Equity Savings Fund,0,1,5000.0,1.0,1000.0,100.0,0.001,idcw-payout,Hybrid,regular,T1,13.373,2024-12-13
INF204KA1W36,NipponIndiaMutualFund_MF,Nippon India Equity Savings Fund,0,1,5000.0,1.0,1000.0,100.0,0.001,idcw-payout,Hybrid,regular,T1,13.182,2024-12-13
INF204KA1W44,NipponIndiaMutualFund_MF,Nippon India Equity Savings Fund,0,1,5000.0,1.0,1000.0,100.0,0.001,idcw-reinvest,Hybrid,regular,T1,13.182,2024-12-13
INF204KA1W51,NipponIndiaMutualFund_MF,Nippon India Equity Savings Fund,0,1,5000.0,1.0,1000.0,100.0,0.001,idcw-payout,Hybrid,regular,T1,13.1912,2024-12-13
INF204KA1W69,NipponIndiaMutualFund_MF,Nippon India Equity Savings Fund,0,1,5000.0,1.0,1000.0,100.0,0.001,idcw-reinvest,Hybrid,regular,T1,13.1912,2024-12-13
INF204KA1W77,NipponIndiaMutualFund_MF,Nippon India Equity Savings Fund - Direct Plan,1,1,5000.0,1.0,1000.0,100.0,0.001,growth,Hybrid,direct,T1,17.0932,2024-12-13
INF204KA1W85,NipponIndiaMutualFund_MF,Nippon India Equity Savings Fund - Direct Plan,0,1,5000.0,1.0,1000.0,100.0,0.001,growth,Hybrid,direct,T1,17.0932,2024-12-13
INF204KA1W93,NipponIndiaMutualFund_MF,Nippon India Equity Savings Fund - Direct Plan,1,1,5000.0,1.0,1000.0,100.0,0.001,idcw-payout,Hybrid,direct,T1,14.7346,2024-12-13
INF204KA1WS2,NipponIndiaMutualFund_MF,Nippon India Credit Risk Fund,0,1,500.0,1.0,500.0,0.001,0.001,idcw-reinvest,Debt,regular,T1,18.2341,2024-12-13
INF204KA1WT0,NipponIndiaMutualFund_MF,Nippon India Credit Risk Fund,0,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Debt,regular,T1,18.2341,2024-12-13
INF204KA1WV6,NipponIndiaMutualFund_MF,Nippon India Credit Risk Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Debt,direct,T1,19.721,2024-12-13
INF204KA1X19,NipponIndiaMutualFund_MF,Nippon India Equity Savings Fund - Direct Plan,1,1,5000.0,1.0,1000.0,100.0,0.001,idcw-payout,Hybrid,direct,T1,14.5079,2024-12-13
INF204KA1X35,NipponIndiaMutualFund_MF,Nippon India Equity Savings Fund - Direct Plan,1,1,5000.0,1.0,1000.0,100.0,0.001,idcw-payout,Hybrid,direct,T1,14.522,2024-12-13
INF204KB10W1,NipponIndiaMutualFund_MF,Nippon India Multi Asset Allocation Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Hybrid,direct,T2,21.7983,2024-12-13
INF204KB10Z4,NipponIndiaMutualFund_MF,Nippon India Nifty 50 Value 20 Index Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Index Funds,regular,T2,20.1141,2024-12-13
INF204KB12W7,NipponIndiaMutualFund_MF,Nippon India Nifty Smallcap 250 Index Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,regular,T2,35.302,2024-12-13
INF204KB12Z0,NipponIndiaMutualFund_MF,Nippon India Nifty 50 Value 20 Index Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Index Funds,direct,T2,20.5568,2024-12-13
INF204KB13W5,NipponIndiaMutualFund_MF,Nippon India Nifty Smallcap 250 Index Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,regular,T2,35.302,2024-12-13
INF204KB13X3,NipponIndiaMutualFund_MF,Nippon India Passive Flexicap FoF,0,1,5000.0,1.0,1000.0,1.0,0.001,growth,Fund of Funds,regular,T2,21.0626,2024-12-13
INF204KB13Y1,NipponIndiaMutualFund_MF,Nippon India Asset Allocator FoF,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Fund of Funds,regular,T2,20.2793,2024-12-13
INF204KB13Z8,NipponIndiaMutualFund_MF,Nippon India Nifty 50 Value 20 Index Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Index Funds,direct,T2,20.5568,2024-12-13
INF204KB14X1,NipponIndiaMutualFund_MF,Nippon India Passive Flexicap FoF,0,1,5000.0,1.0,1000.0,1.0,0.001,idcw-payout,Fund of Funds,regular,T2,21.0626,2024-12-13
INF204KB14Y9,NipponIndiaMutualFund_MF,Nippon India Asset Allocator FoF,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Fund of Funds,regular,T2,20.2793,2024-12-13
